id,name,artist_name,duration,audio,audiodownload,file_path,genres,shareurl,album_id,album_name,album_image,artist_id,position,license_ccurl,stats_rate_downloads_total,stats_rate_listened_total,stats_playlisted,stats_favorited,stats_likes,stats_dislikes,stats_avgnote,stats_notes
1498379,Stradivarius,Felixjd,413,https://prod-1.storage.jamendo.com/?trackid=1498379&format=mp31&from=FZZWoMWNvbKUPmi%2B0sHhJw%3D%3D%7CwoXVTkTiZwD6Cv6U1vFuag%3D%3D,https://prod-1.storage.jamendo.com/download/track/1498379/mp31/,,"dance,electronic,electrohouse",https://www.jamendo.com/track/1498379,172738,Cuspide,https://usercontent.jamendo.com?type=album&id=172738&width=300&trackid=1498379,351202,5,http://creativecommons.org/licenses/by-sa/3.0/,13871,35793,5,0,0,0,0,0
694451,Johaness Gilther - September (Dub Version),2Inventions,384,https://prod-1.storage.jamendo.com/?trackid=694451&format=mp31&from=P0%2BhE%2FQR1hNZNCyfn1m1Jw%3D%3D%7CXHt52uMHgeAYd3KAnO6Fqg%3D%3D,https://prod-1.storage.jamendo.com/download/track/694451/mp31/,,"dance,trance,electronic",https://www.jamendo.com/track/694451,80979,Nostalgic Days,https://usercontent.jamendo.com?type=album&id=80979&width=300&trackid=694451,5721,3,http://creativecommons.org/licenses/by-nc-sa/3.0/,4954,590731,214,102,4,0,8,2
1182186,20 Time Traveller ( House Mix ),Hasenchat,367,https://prod-1.storage.jamendo.com/?trackid=1182186&format=mp31&from=wJiSFx%2F3QkiE%2F%2FSeWGgm7A%3D%3D%7CjeR%2F68wldxWM23akLbhhYw%3D%3D,https://prod-1.storage.jamendo.com/download/track/1182186/mp31/,,"dance,house",https://www.jamendo.com/track/1182186,142269,Girl Power,https://usercontent.jamendo.com?type=album&id=142269&width=300&trackid=1182186,386200,11,http://creativecommons.org/licenses/by-nc-sa/3.0/,18069,39454,0,0,0,0,0,1
1187979,No Love,Anny Sky,253,https://prod-1.storage.jamendo.com/?trackid=1187979&format=mp31&from=BQ1Q3kmyK6NLddEXHxUP7A%3D%3D%7CGLB6uSSolJtGeOFtInc2jA%3D%3D,https://prod-1.storage.jamendo.com/download/track/1187979/mp31/,,"dance,pop,eurodance",https://www.jamendo.com/track/1187979,142986,New Trend,https://usercontent.jamendo.com?type=album&id=142986&width=300&trackid=1187979,434337,6,http://creativecommons.org/licenses/by-nc-sa/3.0/,22085,643322,43,16,3,0,8,2
864697,Pure Beat,dteix,249,https://prod-1.storage.jamendo.com/?trackid=864697&format=mp31&from=y0RaSPpMUm6IdpJvE0vV5A%3D%3D%7Chype4qIlVLZEaya0x4KR8Q%3D%3D,https://prod-1.storage.jamendo.com/download/track/864697/mp31/,,"dance,funk,futurebass",https://www.jamendo.com/track/864697,101291,Pure Beat,https://usercontent.jamendo.com?type=album&id=101291&width=300&trackid=864697,8360,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,2984,7334,10,2,0,0,0,0
329515,Move 2 The Beat,WEXIN,188,https://prod-1.storage.jamendo.com/?trackid=329515&format=mp31&from=RLNL3obW3rPuBAhunnxWRA%3D%3D%7Cm8C51eQUeuRyjEqNvu6PZQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/329515/mp31/,,"dance,electronic",https://www.jamendo.com/track/329515,44051,MOVE 2 THE BEAT - Part 1,https://usercontent.jamendo.com?type=album&id=44051&width=300&trackid=329515,338916,2,http://creativecommons.org/licenses/by-nc-nd/2.0/fr/,9072,260173,75,16,2,0,5,4
1502178,Happy Summer,Ed Napoli,169,https://prod-1.storage.jamendo.com/?trackid=1502178&format=mp31&from=NlnbhEe33Z%2BSl5gXh1R7Qg%3D%3D%7C%2B6LZQ2PVcGF7jtHOkXyUjg%3D%3D,,,"dance,pop,synthpop",https://www.jamendo.com/track/1502178,390204,Happy Summer,https://usercontent.jamendo.com?type=album&id=390204&width=300&trackid=1502178,475085,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,15273,53294,79,30,0,0,4,2
2186602,Melodia de le Casa Abandonate,Xadamai,163,https://prod-1.storage.jamendo.com/?trackid=2186602&format=mp31&from=Q11X4pXsc42WuVQAclImeQ%3D%3D%7C8wddZ19ZK%2F%2BXqDAlDDYd0w%3D%3D,,,"waltz,experimental",https://www.jamendo.com/track/2186602,572766,Sonitus de la Nocte Obscura,https://usercontent.jamendo.com?type=album&id=572766&width=300&trackid=2186602,593656,4,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,45,0,0,0,0,4,1
2185952,Omnia mihi sunt aequalia 3,Xadamai,178,https://prod-1.storage.jamendo.com/?trackid=2185952&format=mp31&from=oJOAuVlQ9J6T74WU2FtvpA%3D%3D%7CgeJm8%2FsUZ4IbD7FfcKFs9g%3D%3D,,,"classical,waltz",https://www.jamendo.com/track/2185952,572544,Omnia Mihi Sunt Aequalia,https://usercontent.jamendo.com?type=album&id=572544&width=300&trackid=2185952,593656,3,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,305,0,0,0,0,4,1
2261769,"Waltz in C (Classical, Piano, Soundtrack)",Ashot_Danielyan_Composer,103,https://prod-1.storage.jamendo.com/?trackid=2261769&format=mp31&from=NcLz5eQmy2YRS5W8F6AK4Q%3D%3D%7CAVleDMsm2ug4Cwc25MYzcA%3D%3D,https://prod-1.storage.jamendo.com/download/track/2261769/mp31/,,"waltz,classical",https://www.jamendo.com/track/2261769,607150,"Waltz in C (Classical, Piano, Soundtrack)",https://usercontent.jamendo.com?type=album&id=607150&width=300&trackid=2261769,522042,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,1,14,0,0,0,0,0,0
